ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Age,Total_Spending,Total_Purchases,Family_Size,Customer_Tenure_Days,Cluster,Customer_Segment
7938,1958,PhD,Partner,51518.0,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,1,56,449,15,3,269,1.0,Higher-Value Customers
7094,1975,Graduation,Alone,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1,39,1064,23,2,186,1.0,Higher-Value Customers
3667,1969,Graduation,Partner,80952.0,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,0,45,1757,24,2,486,1.0,Higher-Value Customers
7723,1979,Graduation,Partner,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,35,1440,20,2,58,1.0,Higher-Value Customers
3870,1978,2n Cycle,Partner,63855.0,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,0,36,1006,23,2,505,1.0,Higher-Value Customers
4012,1972,PhD,Partner,62220.0,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1,42,1226,18,3,687,1.0,Higher-Value Customers
5909,1964,Graduation,Partner,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1,50,1171,15,3,283,1.0,Higher-Value Customers
10470,1979,Master,Partner,40662.0,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,1,35,92,6,3,471,0.0,Lower-Value Customers
6488,1959,PhD,Partner,38829.0,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,1,55,99,7,3,84,0.0,Lower-Value Customers
10270,1981,2n Cycle,Partner,35523.0,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,1,33,66,6,3,269,0.0,Lower-Value Customers
6887,1967,Graduation,Alone,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,47,564,17,3,66,1.0,Higher-Value Customers
6406,1988,Master,Partner,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,0,26,1427,20,2,244,1.0,Higher-Value Customers
7573,1978,PhD,Alone,31626.0,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,1,36,86,5,2,415,0.0,Lower-Value Customers
4508,1952,Graduation,Alone,75127.0,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,0,62,833,18,1,38,1.0,Higher-Value Customers
221,1955,Graduation,Partner,48726.0,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,1,59,242,9,3,428,0.0,Lower-Value Customers
5331,1977,Graduation,Partner,74985.0,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,0,37,1869,16,2,656,1.0,Higher-Value Customers
1911,1987,Graduation,Partner,67430.0,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,0,27,1364,28,2,662,1.0,Higher-Value Customers
20,1965,2n Cycle,Partner,46891.0,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,1,49,183,7,3,301,0.0,Lower-Value Customers
8786,1956,Master,Partner,62058.0,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,1,58,450,14,3,399,1.0,Higher-Value Customers
10582,1979,Graduation,Partner,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,1,35,758,19,3,361,1.0,Higher-Value Customers
1915,1951,PhD,Partner,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,0,63,1507,19,2,199,1.0,Higher-Value Customers
8897,1965,Graduation,Alone,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,2,49,654,17,3,431,1.0,Higher-Value Customers
2371,1972,Graduation,Partner,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,2,42,81,6,4,442,0.0,Lower-Value Customers
4303,1957,PhD,Partner,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,1,57,137,1,3,568,0.0,Lower-Value Customers
6825,1953,Graduation,Partner,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2,61,16,3,4,480,0.0,Lower-Value Customers
1072,1965,PhD,Alone,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,1,49,93,6,2,303,0.0,Lower-Value Customers
4964,1958,PhD,Partner,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,0,56,1158,17,2,154,1.0,Higher-Value Customers
2461,1955,Master,Alone,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,2,59,43,4,3,193,0.0,Lower-Value Customers
10736,1971,Graduation,Alone,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,1,43,1525,20,2,290,1.0,Higher-Value Customers
3194,1974,PhD,Alone,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,0,40,1230,18,1,85,1.0,Higher-Value Customers
10839,1976,Graduation,Partner,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,2,38,29,4,4,76,0.0,Lower-Value Customers
49,1970,Graduation,Alone,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,1,44,25,4,2,49,0.0,Lower-Value Customers
4290,1972,Graduation,Partner,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,1,42,24,3,3,102,0.0,Lower-Value Customers
10219,1972,Graduation,Partner,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,1,42,38,4,3,376,0.0,Lower-Value Customers
4211,1986,Basic,Partner,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,1,28,57,5,3,608,0.0,Lower-Value Customers
1135,1960,Master,Partner,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,2,54,47,7,4,134,0.0,Lower-Value Customers
6299,1968,PhD,Alone,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,1,46,813,18,2,543,1.0,Higher-Value Customers
10846,1978,Master,Partner,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,1,36,629,16,3,31,1.0,Higher-Value Customers
347,1976,Graduation,Alone,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,1,38,377,13,2,659,0.0,Lower-Value Customers
6543,1945,Master,Partner,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,0,69,1612,13,2,530,1.0,Higher-Value Customers
10446,1957,PhD,Partner,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,0,57,729,16,2,599,1.0,Higher-Value Customers
3479,1950,Graduation,Alone,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,0,64,50,5,1,345,0.0,Lower-Value Customers
11075,1978,Graduation,Partner,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,2,36,270,11,4,243,0.0,Lower-Value Customers
4442,1961,Graduation,Alone,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,1,53,177,7,2,450,0.0,Lower-Value Customers
199,1962,Master,Alone,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,0,52,315,12,1,525,0.0,Lower-Value Customers
6722,1954,PhD,Partner,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,1,60,767,20,3,1,1.0,Higher-Value Customers
796,1965,2n Cycle,Alone,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,1,49,1071,23,2,614,1.0,Higher-Value Customers
3749,1973,Graduation,Partner,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,0,41,1580,23,2,484,1.0,Higher-Value Customers
8523,1968,Graduation,Partner,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,1,46,60,7,3,197,0.0,Lower-Value Customers
310,1970,Master,Partner,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,1,44,573,17,3,198,1.0,Higher-Value Customers
8629,1956,Graduation,Alone,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,2,58,41,4,3,460,0.0,Lower-Value Customers
236,1951,Graduation,Partner,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,2,63,170,7,4,526,0.0,Lower-Value Customers
9930,1944,PhD,Alone,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,0,70,1167,27,1,236,1.0,Higher-Value Customers
3483,1958,Graduation,Partner,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,0,56,1526,22,2,449,1.0,Higher-Value Customers
4599,1976,Master,Partner,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,2,38,458,15,4,237,1.0,Higher-Value Customers
7326,1971,Master,Partner,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,1,43,63,5,3,98,0.0,Lower-Value Customers
7352,1957,Graduation,Partner,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,1,57,405,13,3,251,0.0,Lower-Value Customers
2350,1972,Graduation,Partner,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,2,42,1027,13,4,464,1.0,Higher-Value Customers
9145,1972,Graduation,Alone,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,1,42,1478,20,2,449,1.0,Higher-Value Customers
2964,1981,Graduation,Partner,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,0,33,72,4,2,256,0.0,Lower-Value Customers
5585,1972,Graduation,Alone,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,1,42,48,5,2,435,0.0,Lower-Value Customers
9687,1975,Graduation,Alone,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,0,39,726,15,1,29,1.0,Higher-Value Customers
3732,1955,Master,Partner,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,1,59,860,21,3,510,1.0,Higher-Value Customers
6303,1986,PhD,Partner,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,0,28,1497,22,2,218,1.0,Higher-Value Customers
11176,1970,PhD,Partner,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,1,44,495,16,3,48,1.0,Higher-Value Customers
2986,1976,Graduation,Partner,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,2,38,20,3,4,109,0.0,Lower-Value Customers
7462,1954,Graduation,Alone,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,0,60,570,16,1,582,0.0,Lower-Value Customers
3900,1972,Graduation,Partner,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,1,42,769,20,3,92,1.0,Higher-Value Customers
7034,1978,2n Cycle,Partner,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,1,36,55,5,3,301,0.0,Lower-Value Customers
9493,1980,PhD,Alone,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,0,34,1808,17,1,420,1.0,Higher-Value Customers
1143,1972,Graduation,Partner,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,1,42,55,5,3,325,0.0,Lower-Value Customers
1,1961,Graduation,Alone,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,0,53,577,17,1,14,1.0,Higher-Value Customers
3855,1963,Graduation,Partner,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,0,51,162,7,2,437,0.0,Lower-Value Customers
5536,1959,Graduation,Partner,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,1,55,1957,19,3,403,1.0,Higher-Value Customers
5989,1959,2n Cycle,Alone,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,1,55,1576,23,2,439,1.0,Higher-Value Customers
9499,1954,Graduation,Partner,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,3,60,1616,14,5,418,1.0,Higher-Value Customers
6768,1962,Graduation,Alone,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,3,52,36,4,4,533,0.0,Lower-Value Customers
2150,1958,PhD,Alone,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,1,56,1482,21,2,414,1.0,Higher-Value Customers
6646,1984,Graduation,Partner,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,1,30,22,4,3,120,0.0,Lower-Value Customers
4887,1976,PhD,Alone,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,2,38,63,5,3,219,0.0,Lower-Value Customers
8560,1992,Graduation,Alone,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,0,22,680,17,1,657,1.0,Higher-Value Customers
3321,1967,PhD,Partner,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,2,47,542,17,4,420,1.0,Higher-Value Customers
11003,1980,2n Cycle,Partner,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,1,34,50,5,3,270,0.0,Lower-Value Customers
10402,1967,Graduation,Partner,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,47,39,4,4,500,0.0,Lower-Value Customers
9904,1956,Graduation,Partner,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,1,58,1043,23,3,457,1.0,Higher-Value Customers
6141,1972,Master,Alone,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,1,42,385,12,2,430,0.0,Lower-Value Customers
5687,1980,Graduation,Alone,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,0,34,1633,26,1,644,1.0,Higher-Value Customers
10856,1980,2n Cycle,Alone,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,1,34,46,4,2,362,0.0,Lower-Value Customers
5121,1977,Graduation,Alone,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,1,37,761,18,2,100,1.0,Higher-Value Customers
4186,1950,Graduation,Partner,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,64,76,6,4,328,0.0,Lower-Value Customers
368,1974,Graduation,Partner,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,1,40,290,11,3,577,0.0,Lower-Value Customers
3312,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,26,89,7,2,48,0.0,Lower-Value Customers
11121,1981,Graduation,Partner,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,1,33,70,7,3,596,0.0,Lower-Value Customers
5332,1960,2n Cycle,Partner,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,0,54,1066,16,2,337,1.0,Higher-Value Customers
5848,1970,Graduation,Partner,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,0,44,2009,18,2,167,1.0,Higher-Value Customers
10343,1991,2n Cycle,Alone,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,0,23,1345,17,1,638,1.0,Higher-Value Customers
5935,1956,Master,Alone,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,1,58,764,20,2,552,1.0,Higher-Value Customers
2895,1963,Graduation,Alone,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,1,51,195,9,2,249,0.0,Lower-Value Customers
10262,1980,Graduation,Partner,15072.0,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,2,34,53,7,4,415,0.0,Lower-Value Customers
7848,1974,Graduation,Alone,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,1,40,368,11,2,381,0.0,Lower-Value Customers
9477,1954,PhD,Partner,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,1,60,544,17,3,169,1.0,Higher-Value Customers
4856,1957,2n Cycle,Partner,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,0,57,1853,24,2,600,1.0,Higher-Value Customers
7186,1966,PhD,Partner,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,2,48,35,4,4,34,0.0,Lower-Value Customers
5794,1974,PhD,Partner,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,1,40,446,15,3,104,1.0,Higher-Value Customers
1456,1979,Graduation,Alone,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1,35,1180,24,2,454,1.0,Higher-Value Customers
4877,1973,Master,Partner,38576.0,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,1,41,41,4,3,117,0.0,Lower-Value Customers
425,1985,Graduation,Partner,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,2,29,727,19,4,495,1.0,Higher-Value Customers
3007,1966,Graduation,Partner,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,2,48,40,4,4,633,0.0,Lower-Value Customers
1031,1989,2n Cycle,Partner,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,0,25,1062,25,2,420,1.0,Higher-Value Customers
4297,1969,Graduation,Partner,23228.0,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,1,45,40,5,3,154,0.0,Lower-Value Customers
807,1969,Master,Partner,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,2,45,292,11,4,134,0.0,Lower-Value Customers
9553,1987,Graduation,Partner,7500.0,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,0,27,15,3,2,536,0.0,Lower-Value Customers
4271,1989,2n Cycle,Partner,38683.0,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,1,25,341,11,3,633,0.0,Lower-Value Customers
4120,1975,2n Cycle,Alone,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,1,39,369,11,2,194,0.0,Lower-Value Customers
2036,1973,PhD,Partner,57906.0,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,1,41,401,14,3,383,1.0,Higher-Value Customers
115,1966,Master,Alone,43456.0,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,1,48,393,14,2,460,0.0,Lower-Value Customers
4259,1986,Master,Alone,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2,28,10,3,3,278,0.0,Lower-Value Customers
8687,1978,Graduation,Partner,53172.0,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,1,36,486,13,3,419,0.0,Lower-Value Customers
2447,1979,Graduation,Partner,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,1,35,69,5,3,620,0.0,Lower-Value Customers
10140,1983,PhD,Partner,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,0,31,1727,16,2,274,1.0,Higher-Value Customers
9353,1959,Graduation,Alone,62450.0,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,1,55,995,14,2,174,1.0,Higher-Value Customers
3623,1976,Graduation,Partner,21675.0,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,1,38,45,7,3,18,0.0,Lower-Value Customers
738,1981,2n Cycle,Alone,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,2,33,182,8,3,86,0.0,Lower-Value Customers
7631,1978,Master,Partner,61346.0,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,1,36,989,22,3,266,1.0,Higher-Value Customers
4789,1953,Graduation,Partner,80812.0,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,0,61,1677,17,2,285,1.0,Higher-Value Customers
773,1971,Master,Alone,42835.0,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,2,43,595,16,3,364,1.0,Higher-Value Customers
10602,1983,Graduation,Partner,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,1,31,156,7,3,500,0.0,Lower-Value Customers
1446,1956,Master,Alone,86424.0,0,0,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,0,58,1226,27,1,85,1.0,Higher-Value Customers
3270,1978,2n Cycle,Partner,17117.0,1,0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,1,36,128,7,3,528,0.0,Lower-Value Customers
8443,1972,Graduation,Alone,24762.0,1,0,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,1,42,86,6,2,139,0.0,Lower-Value Customers
9653,1975,Graduation,Partner,35797.0,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,1,39,68,5,3,621,0.0,Lower-Value Customers
8916,1975,Graduation,Alone,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,2,39,16,3,3,341,0.0,Lower-Value Customers
8017,1981,2n Cycle,Partner,51111.0,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,2,33,55,5,4,10,0.0,Lower-Value Customers
5830,1972,PhD,Alone,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,0,42,2114,21,1,655,1.0,Higher-Value Customers
4597,1970,PhD,Partner,82072.0,0,0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,0,44,2018,18,2,362,1.0,Higher-Value Customers
7023,1953,PhD,Alone,46231.0,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,3,61,263,11,4,580,0.0,Lower-Value Customers
8086,1959,Graduation,Partner,42243.0,1,1,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,2,55,55,5,4,200,0.0,Lower-Value Customers
8825,1962,Graduation,Partner,51195.0,1,1,2013-04-01,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,2,52,564,16,4,454,1.0,Higher-Value Customers
2930,1978,Master,Alone,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,0,36,1281,18,1,195,1.0,Higher-Value Customers
1928,1973,Graduation,Partner,31814.0,1,0,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,1,41,83,5,3,505,0.0,Lower-Value Customers
7108,1965,Master,Alone,51390.0,1,1,2012-09-08,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,2,49,353,12,3,659,0.0,Lower-Value Customers
10925,1983,Graduation,Partner,76630.0,0,0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,0,31,1003,24,2,166,1.0,Higher-Value Customers
9960,1991,Basic,Alone,26868.0,1,0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,1,23,14,3,2,60,0.0,Lower-Value Customers
8800,1943,PhD,Alone,48948.0,0,0,2013-02-01,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,0,71,902,22,1,513,1.0,Higher-Value Customers
